team_home,team_away,goals_home,goals_away,league_division,season,group
Jäntevä/Ukot,ViSa,10,0,6,25,11
PoPo,MyPa/FC,8,1,6,25,11
HaTP,KarPo,3,2,6,25,11
FC Villisiat,HiHi,3,1,6,25,11
MyPa/FC,Jäntevä/Ukot,2,1,6,25,11
FC Villisiat,PoPo,1,3,6,25,11
KarPo,ViSa,2,1,6,25,11
FC Etapo,MyPa/FC,0,2,6,25,11
MyPa/FC,FC Villisiat,1,0,6,25,11
ViSa,FC Etapo,0,0,6,25,11
Jäntevä/Ukot,HiHi,0,1,6,25,11
PoPo,HaTP,6,1,6,25,11
Kilo IF/3,HooGee/23,2,4,6,24,1
LePa/Cityboys,FC Kirkkonummi/3,8,1,6,24,1
Länsiväylän Dynamo,AC Rastaala,3,5,6,24,1
EsPa/AFG,KJS/Sininen,1,4,6,24,1
HooGee/23,Länsiväylän Dynamo,9,0,6,24,1
KJS/Sininen,Kilo IF/3,3,2,6,24,1
AC Rastaala,ViTa,1,2,6,24,1
FC Kirkkonummi/3,EsPa/AFG,2,1,6,24,1
ViTa,EsPa/AFG,2,1,6,24,1
HooGee/23,AC Rastaala,4,3,6,24,1
Kilo IF/3,FC Kirkkonummi/3,1,5,6,24,1
Länsiväylän Dynamo,LePa/Cityboys,2,4,6,24,1
EsPa/AFG,Länsiväylän Dynamo,0,0,6,24,1
FC Kirkkonummi/3,ViTa,3,5,6,24,1
KJS/Sininen,HooGee/23,3,4,6,24,1
EsPa/AFG,AC Rastaala,1,1,6,24,1
ViTa,KJS/Sininen,2,3,6,24,1
HooGee/23,LePa/Cityboys,1,1,6,24,1
Länsiväylän Dynamo,FC Kirkkonummi/3,1,3,6,24,1
LePa/Cityboys,EsPa/AFG,6,1,6,24,1
ViTa,Kilo IF/3,1,3,6,24,1
KJS/Sininen,AC Rastaala,4,1,6,24,1
FC Kirkkonummi/3,HooGee/23,0,4,6,24,1
EsPa/AFG,Kilo IF/3,4,1,6,24,1
ViTa,LePa/Cityboys,2,1,6,24,1
AC Rastaala,FC Kirkkonummi/3,7,1,6,24,1
Länsiväylän Dynamo,KJS/Sininen,1,3,6,24,1
ViTa,HooGee/23,3,2,6,24,1
KJS/Sininen,FC Kirkkonummi/3,11,1,6,24,1
AC Rastaala,LePa/Cityboys,0,1,6,24,1
Länsiväylän Dynamo,Kilo IF/3,2,2,6,24,1
LePa/Cityboys,KJS/Sininen,1,0,6,24,1
EsPa/AFG,HooGee/23,1,4,6,24,1
ViTa,Länsiväylän Dynamo,4,0,6,24,1
Kilo IF/3,AC Rastaala,2,3,6,24,1
FC Kirkkonummi/3,LePa/Cityboys,1,3,6,24,1
KJS/Sininen,EsPa/AFG,4,2,6,24,1
AC Rastaala,Länsiväylän Dynamo,4,0,6,24,1
HooGee/23,Kilo IF/3,7,2,6,24,1
KJS/Sininen,LePa/Cityboys,3,5,6,24,1
EsPa/AFG,FC Kirkkonummi/3,6,1,6,24,1
ViTa,AC Rastaala,2,1,6,24,1
Länsiväylän Dynamo,HooGee/23,1,3,6,24,1
Kilo IF/3,KJS/Sininen,1,3,6,24,1
LePa/Cityboys,Länsiväylän Dynamo,4,0,6,24,1
EsPa/AFG,ViTa,2,2,6,24,1
FC Kirkkonummi/3,Kilo IF/3,2,3,6,24,1
AC Rastaala,HooGee/23,3,4,6,24,1
Länsiväylän Dynamo,ViTa,2,4,6,24,1
AC Rastaala,Kilo IF/3,5,1,6,24,1
ViTa,FC Kirkkonummi/3,5,0,6,24,1
HooGee/23,KJS/Sininen,4,1,6,24,1
Länsiväylän Dynamo,EsPa/AFG,2,3,6,24,1
Kilo IF/3,LePa/Cityboys,0,9,6,24,1
LePa/Cityboys,HooGee/23,3,1,6,24,1
FC Kirkkonummi/3,Länsiväylän Dynamo,1,0,6,24,1
KJS/Sininen,ViTa,4,1,6,24,1
AC Rastaala,EsPa/AFG,3,0,6,24,1
EsPa/AFG,LePa/Cityboys,2,1,6,24,1
Kilo IF/3,ViTa,3,1,6,24,1
AC Rastaala,KJS/Sininen,0,0,6,24,1
HooGee/23,FC Kirkkonummi/3,3,1,6,24,1
LePa/Cityboys,ViTa,8,1,6,24,1
FC Kirkkonummi/3,AC Rastaala,0,6,6,24,1
Kilo IF/3,EsPa/AFG,1,3,6,24,1
KJS/Sininen,Länsiväylän Dynamo,8,0,6,24,1
FC Kirkkonummi/3,KJS/Sininen,0,7,6,24,1
HooGee/23,ViTa,2,1,6,24,1
LePa/Cityboys,AC Rastaala,0,1,6,24,1
Kilo IF/3,Länsiväylän Dynamo,3,4,6,24,1
HooGee/23,EsPa/AFG,2,2,6,24,1
PPV/Seos,FC OHO UNITED,2,0,6,24,2
HooGee/Hodari,PiTa,0,4,6,24,2
HePuLi,FC POHU/SiPa,1,1,6,24,2
Lännen Torpedo,Vermo Vikings,2,2,6,24,2
Geishan Pallo,LePa/Via Alberga,0,4,6,24,2
LePa/Via Alberga,PPV/Seos,2,0,6,24,2
FC POHU/SiPa,HooGee/Hodari,5,0,6,24,2
PiTa,Lännen Torpedo,6,0,6,24,2
Vermo Vikings,Geishan Pallo,1,3,6,24,2
FC OHO UNITED,HePuLi,0,2,6,24,2
LePa/Via Alberga,FC OHO UNITED,4,2,6,24,2
FC POHU/SiPa,Vermo Vikings,2,2,6,24,2
PPV/Seos,HooGee/Hodari,3,2,6,24,2
HePuLi,Lännen Torpedo,6,1,6,24,2
Geishan Pallo,PiTa,1,6,6,24,2
FC OHO UNITED,Geishan Pallo,2,1,6,24,2
Lännen Torpedo,PPV/Seos,2,3,6,24,2
HooGee/Hodari,Geishan Pallo,1,2,6,24,2
Vermo Vikings,LePa/Via Alberga,3,1,6,24,2
FC OHO UNITED,FC POHU/SiPa,2,3,6,24,2
PiTa,HePuLi,3,1,6,24,2
LePa/Via Alberga,HooGee/Hodari,1,2,6,24,2
Geishan Pallo,FC POHU/SiPa,1,0,6,24,2
PPV/Seos,PiTa,0,2,6,24,2
HePuLi,Vermo Vikings,1,1,6,24,2
Lännen Torpedo,FC OHO UNITED,1,1,6,24,2
FC POHU/SiPa,PPV/Seos,5,3,6,24,2
HooGee/Hodari,Lännen Torpedo,1,5,6,24,2
Vermo Vikings,FC OHO UNITED,1,2,6,24,2
Geishan Pallo,HePuLi,7,1,6,24,2
PiTa,LePa/Via Alberga,2,4,6,24,2
LePa/Via Alberga,FC POHU/SiPa,2,0,6,24,2
FC OHO UNITED,PiTa,0,1,6,24,2
Lännen Torpedo,Geishan Pallo,4,0,6,24,2
PPV/Seos,Vermo Vikings,0,3,6,24,2
HePuLi,HooGee/Hodari,1,2,6,24,2
LePa/Via Alberga,HePuLi,1,0,6,24,2
FC POHU/SiPa,Lännen Torpedo,1,3,6,24,2
PPV/Seos,Geishan Pallo,1,1,6,24,2
Vermo Vikings,PiTa,2,2,6,24,2
FC OHO UNITED,HooGee/Hodari,4,2,6,24,2
HooGee/Hodari,Vermo Vikings,0,4,6,24,2
Geishan Pallo,FC OHO UNITED,2,3,6,24,2
Lännen Torpedo,LePa/Via Alberga,0,2,6,24,2
HePuLi,PPV/Seos,0,0,6,24,2
PiTa,FC POHU/SiPa,1,1,6,24,2
FC POHU/SiPa,HePuLi,1,2,6,24,2
LePa/Via Alberga,Geishan Pallo,3,2,6,24,2
Vermo Vikings,Lännen Torpedo,4,2,6,24,2
PiTa,HooGee/Hodari,3,0,6,24,2
FC OHO UNITED,PPV/Seos,1,5,6,24,2
PPV/Seos,HePuLi,1,1,6,24,2
Vermo Vikings,HooGee/Hodari,1,4,6,24,2
FC POHU/SiPa,PiTa,3,2,6,24,2
Geishan Pallo,Vermo Vikings,1,6,6,24,2
HooGee/Hodari,FC POHU/SiPa,1,4,6,24,2
HePuLi,FC OHO UNITED,1,3,6,24,2
PPV/Seos,LePa/Via Alberga,2,2,6,24,2
Lännen Torpedo,PiTa,2,1,6,24,2
FC OHO UNITED,LePa/Via Alberga,3,0,6,24,2
PiTa,Geishan Pallo,2,2,6,24,2
HooGee/Hodari,PPV/Seos,3,1,6,24,2
Lännen Torpedo,HePuLi,1,2,6,24,2
Vermo Vikings,FC POHU/SiPa,1,1,6,24,2
LePa/Via Alberga,Vermo Vikings,3,3,6,24,2
HePuLi,PiTa,2,4,6,24,2
FC POHU/SiPa,FC OHO UNITED,1,2,6,24,2
Geishan Pallo,HooGee/Hodari,2,2,6,24,2
PPV/Seos,Lännen Torpedo,1,1,6,24,2
HooGee/Hodari,LePa/Via Alberga,2,5,6,24,2
FC POHU/SiPa,Geishan Pallo,2,4,6,24,2
Vermo Vikings,HePuLi,5,2,6,24,2
FC OHO UNITED,Lännen Torpedo,3,0,6,24,2
PiTa,PPV/Seos,3,0,6,24,2
LePa/Via Alberga,PiTa,0,0,6,24,2
Lännen Torpedo,HooGee/Hodari,6,1,6,24,2
HePuLi,Geishan Pallo,3,2,6,24,2
PPV/Seos,FC POHU/SiPa,3,0,6,24,2
FC OHO UNITED,Vermo Vikings,3,0,6,24,2
FC POHU/SiPa,LePa/Via Alberga,6,4,6,24,2
HooGee/Hodari,HePuLi,1,2,6,24,2
Vermo Vikings,PPV/Seos,1,1,6,24,2
Geishan Pallo,Lännen Torpedo,1,1,6,24,2
PiTa,FC OHO UNITED,2,1,6,24,2
HooGee/Hodari,FC OHO UNITED,2,3,6,24,2
Lännen Torpedo,FC POHU/SiPa,3,1,6,24,2
PiTa,Vermo Vikings,1,1,6,24,2
Geishan Pallo,PPV/Seos,1,5,6,24,2
HePuLi,LePa/Via Alberga,2,3,6,24,2
LePa/Via Alberga,Lännen Torpedo,2,1,6,24,2
FC FC,HeMan,2,1,6,24,3
HeMan,Kurvin Vauhti/Partiz,0,3,6,24,3
PPJ/Faijat Jätkäsaari,Pessoas Boas,1,2,6,24,3
FC POHU/Gettopojat,FC ST4Y,2,5,6,24,3
TöTa/FC Mauskis,FC FC,4,0,6,24,3
FC Dons/Akatemia,HJK/Töölön Ihme,1,1,6,24,3
FC ST4Y,HeMan,8,0,6,24,3
Pessoas Boas,FC Dons/Akatemia,3,1,6,24,3
FC FC,PPJ/Faijat Jätkäsaari,3,0,6,24,3
Kurvin Vauhti/Partiz,TöTa/FC Mauskis,0,1,6,24,3
HJK/Töölön Ihme,FC POHU/Gettopojat,1,7,6,24,3
HeMan,PPJ/Faijat Jätkäsaari,1,2,6,24,3
TöTa/FC Mauskis,FC Dons/Akatemia,1,0,6,24,3
FC POHU/Gettopojat,Pessoas Boas,1,0,6,24,3
FC FC,HJK/Töölön Ihme,5,3,6,24,3
FC ST4Y,Kurvin Vauhti/Partiz,2,2,6,24,3
PPJ/Faijat Jätkäsaari,FC POHU/Gettopojat,0,3,6,24,3
FC Dons/Akatemia,HeMan,2,1,6,24,3
Pessoas Boas,TöTa/FC Mauskis,3,0,6,24,3
Kurvin Vauhti/Partiz,FC FC,0,2,6,24,3
HJK/Töölön Ihme,FC ST4Y,0,6,6,24,3
FC POHU/Gettopojat,FC FC,3,2,6,24,3
FC Dons/Akatemia,Kurvin Vauhti/Partiz,0,2,6,24,3
HeMan,Pessoas Boas,0,2,6,24,3
TöTa/FC Mauskis,HJK/Töölön Ihme,2,1,6,24,3
FC ST4Y,PPJ/Faijat Jätkäsaari,5,0,6,24,3
PPJ/Faijat Jätkäsaari,FC Dons/Akatemia,2,2,6,24,3
FC POHU/Gettopojat,TöTa/FC Mauskis,2,0,6,24,3
HJK/Töölön Ihme,Kurvin Vauhti/Partiz,1,1,6,24,3
Pessoas Boas,FC ST4Y,0,3,6,24,3
HeMan,HJK/Töölön Ihme,2,1,6,24,3
FC Dons/Akatemia,FC POHU/Gettopojat,1,2,6,24,3
Kurvin Vauhti/Partiz,Pessoas Boas,0,2,6,24,3
TöTa/FC Mauskis,PPJ/Faijat Jätkäsaari,2,0,6,24,3
FC ST4Y,FC FC,6,1,6,24,3
HeMan,FC POHU/Gettopojat,2,2,6,24,3
FC FC,FC Dons/Akatemia,0,1,6,24,3
HJK/Töölön Ihme,Pessoas Boas,2,2,6,24,3
Kurvin Vauhti/Partiz,PPJ/Faijat Jätkäsaari,1,2,6,24,3
FC ST4Y,TöTa/FC Mauskis,1,0,6,24,3
PPJ/Faijat Jätkäsaari,HJK/Töölön Ihme,1,3,6,24,3
FC POHU/Gettopojat,Kurvin Vauhti/Partiz,6,1,6,24,3
TöTa/FC Mauskis,HeMan,3,2,6,24,3
Pessoas Boas,FC FC,3,0,6,24,3
FC Dons/Akatemia,FC ST4Y,1,2,6,24,3
Pessoas Boas,PPJ/Faijat Jätkäsaari,2,2,6,24,3
HJK/Töölön Ihme,FC Dons/Akatemia,1,5,6,24,3
Kurvin Vauhti/Partiz,HeMan,1,2,6,24,3
FC FC,TöTa/FC Mauskis,4,0,6,24,3
FC ST4Y,FC POHU/Gettopojat,1,1,6,24,3
HJK/Töölön Ihme,FC FC,2,5,6,24,3
FC Dons/Akatemia,TöTa/FC Mauskis,0,2,6,24,3
Pessoas Boas,FC POHU/Gettopojat,1,4,6,24,3
PPJ/Faijat Jätkäsaari,FC FC,3,2,6,24,3
HeMan,FC ST4Y,2,7,6,24,3
FC Dons/Akatemia,Pessoas Boas,1,2,6,24,3
FC POHU/Gettopojat,HJK/Töölön Ihme,3,3,6,24,3
TöTa/FC Mauskis,Kurvin Vauhti/Partiz,3,3,6,24,3
Kurvin Vauhti/Partiz,FC ST4Y,0,0,6,24,3
PPJ/Faijat Jätkäsaari,HeMan,2,0,6,24,3
Kurvin Vauhti/Partiz,FC POHU/Gettopojat,2,3,6,24,3
HeMan,FC Dons/Akatemia,0,5,6,24,3
TöTa/FC Mauskis,Pessoas Boas,0,1,6,24,3
FC POHU/Gettopojat,PPJ/Faijat Jätkäsaari,2,2,6,24,3
FC ST4Y,HJK/Töölön Ihme,7,0,6,24,3
FC FC,Kurvin Vauhti/Partiz,3,1,6,24,3
PPJ/Faijat Jätkäsaari,FC ST4Y,0,7,6,24,3
Pessoas Boas,HeMan,2,0,6,24,3
HJK/Töölön Ihme,TöTa/FC Mauskis,1,2,6,24,3
FC FC,FC POHU/Gettopojat,3,6,6,24,3
Kurvin Vauhti/Partiz,FC Dons/Akatemia,2,0,6,24,3
FC Dons/Akatemia,PPJ/Faijat Jätkäsaari,2,0,6,24,3
TöTa/FC Mauskis,FC POHU/Gettopojat,3,2,6,24,3
FC ST4Y,Pessoas Boas,3,1,6,24,3
Kurvin Vauhti/Partiz,HJK/Töölön Ihme,2,0,6,24,3
HeMan,FC FC,0,3,6,24,3
PPJ/Faijat Jätkäsaari,TöTa/FC Mauskis,1,2,6,24,3
FC POHU/Gettopojat,FC Dons/Akatemia,3,1,6,24,3
Pessoas Boas,Kurvin Vauhti/Partiz,1,1,6,24,3
FC FC,FC ST4Y,1,2,6,24,3
HJK/Töölön Ihme,HeMan,1,4,6,24,3
FC FC,Pessoas Boas,1,3,6,24,3
FC POHU/Gettopojat,HeMan,2,1,6,24,3
FC Dons/Akatemia,FC FC,1,2,6,24,3
Pessoas Boas,HJK/Töölön Ihme,5,1,6,24,3
TöTa/FC Mauskis,FC ST4Y,1,2,6,24,3
HeMan,TöTa/FC Mauskis,2,0,6,24,3
FC ST4Y,FC Dons/Akatemia,1,0,6,24,3
HJK/Töölön Ihme,PPJ/Faijat Jätkäsaari,0,1,6,24,3
PPJ/Faijat Jätkäsaari,Kurvin Vauhti/Partiz,2,1,6,24,3
Strikers/Bertil,FC POHU/Shrimps,9,0,6,24,4
Ponnistus/Kermaa,PK-35/Legendat,2,7,6,24,4
FC POHU/United,KPPK,2,0,6,24,4
HJK/Kantsu 94,HH Palloveikot,3,1,6,24,4
Strikers/Bertil,HPS/Jägers,1,0,6,24,4
FC Puimur,FC POHU/Shrimps,1,2,6,24,4
FC POHU/United,FC POHU/Shrimps,9,0,6,24,4
HPS/Jägers,FC Puimur,2,0,6,24,4
KPPK,HJK/Kantsu 94,2,1,6,24,4
PK-35/Legendat,Strikers/Bertil,7,2,6,24,4
HH Palloveikot,Ponnistus/Kermaa,2,3,6,24,4
FC POHU/United,Ponnistus/Kermaa,3,0,6,24,4
FC POHU/Shrimps,KPPK,0,10,6,24,4
HJK/Kantsu 94,Strikers/Bertil,3,1,6,24,4
HH Palloveikot,HPS/Jägers,3,1,6,24,4
FC Puimur,PK-35/Legendat,0,9,6,24,4
FC POHU/United,Strikers/Bertil,4,0,6,24,4
HPS/Jägers,FC POHU/Shrimps,9,1,6,24,4
PK-35/Legendat,HJK/Kantsu 94,5,2,6,24,4
KPPK,HH Palloveikot,2,2,6,24,4
Ponnistus/Kermaa,FC Puimur,3,0,6,24,4
FC Puimur,HH Palloveikot,2,4,6,24,4
PK-35/Legendat,FC POHU/United,4,2,6,24,4
HJK/Kantsu 94,HPS/Jägers,1,6,6,24,4
Strikers/Bertil,KPPK,1,2,6,24,4
FC POHU/Shrimps,Ponnistus/Kermaa,0,2,6,24,4
HPS/Jägers,KPPK,0,2,6,24,4
FC Puimur,HJK/Kantsu 94,1,6,6,24,4
Ponnistus/Kermaa,Strikers/Bertil,2,1,6,24,4
PK-35/Legendat,FC POHU/Shrimps,12,1,6,24,4
HH Palloveikot,FC POHU/United,0,5,6,24,4
HPS/Jägers,FC POHU/United,2,5,6,24,4
FC POHU/Shrimps,HH Palloveikot,0,7,6,24,4
KPPK,PK-35/Legendat,1,0,6,24,4
Strikers/Bertil,FC Puimur,4,2,6,24,4
HJK/Kantsu 94,Ponnistus/Kermaa,2,0,6,24,4
FC POHU/Shrimps,Strikers/Bertil,0,5,6,24,4
FC POHU/United,FC Puimur,11,1,6,24,4
HPS/Jägers,PK-35/Legendat,0,2,6,24,4
FC POHU/Shrimps,HJK/Kantsu 94,1,9,6,24,4
KPPK,Ponnistus/Kermaa,2,1,6,24,4
HH Palloveikot,Strikers/Bertil,2,0,6,24,4
HJK/Kantsu 94,FC POHU/United,0,5,6,24,4
Ponnistus/Kermaa,HPS/Jägers,2,3,6,24,4
PK-35/Legendat,HH Palloveikot,3,0,6,24,4
FC Puimur,KPPK,1,3,6,24,4
HPS/Jägers,Strikers/Bertil,3,0,6,24,4
FC POHU/Shrimps,FC Puimur,0,1,6,24,4
PK-35/Legendat,Ponnistus/Kermaa,4,1,6,24,4
HH Palloveikot,HJK/Kantsu 94,2,1,6,24,4
KPPK,FC POHU/United,0,3,6,24,4
Ponnistus/Kermaa,FC POHU/United,0,2,6,24,4
KPPK,HPS/Jägers,1,0,6,24,4
Strikers/Bertil,HJK/Kantsu 94,3,0,6,24,4
KPPK,FC Puimur,7,4,6,24,4
Ponnistus/Kermaa,HH Palloveikot,5,1,6,24,4
Strikers/Bertil,PK-35/Legendat,3,0,6,24,4
FC Puimur,HPS/Jägers,2,11,6,24,4
HJK/Kantsu 94,KPPK,1,3,6,24,4
FC POHU/Shrimps,FC POHU/United,0,6,6,24,4
KPPK,FC POHU/Shrimps,5,0,6,24,4
PK-35/Legendat,FC Puimur,8,1,6,24,4
HPS/Jägers,HH Palloveikot,3,3,6,24,4
Strikers/Bertil,FC POHU/United,0,0,6,24,4
HH Palloveikot,KPPK,1,1,6,24,4
FC POHU/Shrimps,HPS/Jägers,1,5,6,24,4
HJK/Kantsu 94,PK-35/Legendat,2,4,6,24,4
FC Puimur,Ponnistus/Kermaa,1,3,6,24,4
HPS/Jägers,HJK/Kantsu 94,3,2,6,24,4
KPPK,Strikers/Bertil,1,4,6,24,4
Ponnistus/Kermaa,FC POHU/Shrimps,3,1,6,24,4
HH Palloveikot,FC Puimur,4,0,6,24,4
Strikers/Bertil,Ponnistus/Kermaa,6,0,6,24,4
FC POHU/Shrimps,PK-35/Legendat,3,8,6,24,4
HJK/Kantsu 94,FC Puimur,2,4,6,24,4
FC POHU/United,HH Palloveikot,4,2,6,24,4
PK-35/Legendat,KPPK,1,4,6,24,4
FC POHU/United,HPS/Jägers,3,0,6,24,4
FC Puimur,Strikers/Bertil,1,2,6,24,4
Ponnistus/Kermaa,HJK/Kantsu 94,2,4,6,24,4
HH Palloveikot,FC POHU/Shrimps,8,1,6,24,4
FC POHU/United,PK-35/Legendat,4,0,6,24,4
HJK/Kantsu 94,FC POHU/Shrimps,1,2,6,24,4
Ponnistus/Kermaa,KPPK,2,3,6,24,4
PK-35/Legendat,HPS/Jägers,1,1,6,24,4
Strikers/Bertil,HH Palloveikot,2,0,6,24,4
FC Puimur,FC POHU/United,1,6,6,24,4
HH Palloveikot,PK-35/Legendat,1,3,6,24,4
FC POHU/United,HJK/Kantsu 94,1,1,6,24,4
HPS/Jägers,Ponnistus/Kermaa,2,1,6,24,4
Kullervo/Mosaic,Käpylä Maanantai,0,0,6,24,5
FC Juvantus,LPS/reservi,0,1,6,24,5
FC POHU/Atl Koffari,FC Germania/Akademie,1,2,6,24,5
FC City,StaPa De Royale,0,8,6,24,5
Kulps,Ponnistus/Peruskallio,2,2,6,24,5
Käpylä Maanantai,Kulps,3,2,6,24,5
StaPa De Royale,FC Juvantus,10,0,6,24,5
FC Germania/Akademie,Kullervo/Mosaic,2,2,6,24,5
Ponnistus/Peruskallio,FC City,2,3,6,24,5
Kulps,FC Germania/Akademie,0,2,6,24,5
FC Juvantus,Kullervo/Mosaic,0,3,6,24,5
LPS/reservi,Käpylä Maanantai,6,1,6,24,5
FC City,FC POHU/Atl Koffari,4,0,6,24,5
Ponnistus/Peruskallio,StaPa De Royale,0,6,6,24,5
FC POHU/Atl Koffari,Kulps,3,0,6,24,5
FC Germania/Akademie,FC Juvantus,3,2,6,24,5
Käpylä Maanantai,Ponnistus/Peruskallio,2,1,6,24,5
StaPa De Royale,LPS/reservi,2,2,6,24,5
Kullervo/Mosaic,FC City,1,2,6,24,5
Kullervo/Mosaic,StaPa De Royale,1,5,6,24,5
Ponnistus/Peruskallio,FC POHU/Atl Koffari,4,1,6,24,5
FC City,FC Germania/Akademie,3,2,6,24,5
FC Juvantus,Käpylä Maanantai,2,0,6,24,5
Kulps,LPS/reservi,1,4,6,24,5
Kulps,FC Juvantus,2,1,6,24,5
Käpylä Maanantai,StaPa De Royale,0,5,6,24,5
FC POHU/Atl Koffari,Kullervo/Mosaic,1,3,6,24,5
FC Germania/Akademie,Ponnistus/Peruskallio,0,1,6,24,5
StaPa De Royale,FC Germania/Akademie,7,0,6,24,5
FC Juvantus,FC POHU/Atl Koffari,1,4,6,24,5
FC City,Käpylä Maanantai,4,1,6,24,5
Kullervo/Mosaic,Kulps,2,0,6,24,5
Ponnistus/Peruskallio,LPS/reservi,1,14,6,24,5
StaPa De Royale,FC POHU/Atl Koffari,14,0,6,24,5
FC City,Kulps,5,1,6,24,5
Ponnistus/Peruskallio,FC Juvantus,2,1,6,24,5
Käpylä Maanantai,FC Germania/Akademie,2,2,6,24,5
LPS/reservi,Kullervo/Mosaic,1,1,6,24,5
Kullervo/Mosaic,Ponnistus/Peruskallio,5,1,6,24,5
Kulps,StaPa De Royale,1,5,6,24,5
FC Juvantus,FC City,2,2,6,24,5
FC POHU/Atl Koffari,Käpylä Maanantai,2,2,6,24,5
FC Germania/Akademie,LPS/reservi,0,8,6,24,5
Kullervo/Mosaic,FC Juvantus,3,2,6,24,5
StaPa De Royale,FC City,10,2,6,24,5
LPS/reservi,FC Juvantus,9,0,6,24,5
FC Germania/Akademie,FC POHU/Atl Koffari,3,1,6,24,5
Ponnistus/Peruskallio,Kulps,1,2,6,24,5
Käpylä Maanantai,Kullervo/Mosaic,3,3,6,24,5
Ponnistus/Peruskallio,Kullervo/Mosaic,0,1,6,24,5
StaPa De Royale,Ponnistus/Peruskallio,9,0,6,24,5
Käpylä Maanantai,LPS/reservi,1,2,6,24,5
Kullervo/Mosaic,FC Germania/Akademie,2,0,6,24,5
Kulps,Käpylä Maanantai,0,5,6,24,5
FC City,Ponnistus/Peruskallio,1,3,6,24,5
FC Juvantus,StaPa De Royale,0,3,6,24,5
FC POHU/Atl Koffari,FC City,2,3,6,24,5
FC Germania/Akademie,Kulps,2,2,6,24,5
FC City,LPS/reservi,2,13,6,24,5
Kulps,FC POHU/Atl Koffari,0,2,6,24,5
FC City,Kullervo/Mosaic,2,2,6,24,5
FC Juvantus,FC Germania/Akademie,0,2,6,24,5
Ponnistus/Peruskallio,Käpylä Maanantai,1,3,6,24,5
LPS/reservi,StaPa De Royale,1,1,6,24,5
Käpylä Maanantai,FC Juvantus,0,1,6,24,5
FC POHU/Atl Koffari,Ponnistus/Peruskallio,3,1,6,24,5
LPS/reservi,Kulps,13,0,6,24,5
StaPa De Royale,Kullervo/Mosaic,2,1,6,24,5
FC Germania/Akademie,FC City,2,6,6,24,5
StaPa De Royale,Käpylä Maanantai,8,0,6,24,5
Ponnistus/Peruskallio,FC Germania/Akademie,3,2,6,24,5
FC Juvantus,Kulps,2,1,6,24,5
Kullervo/Mosaic,FC POHU/Atl Koffari,1,1,6,24,5
LPS/reservi,Ponnistus/Peruskallio,8,1,6,24,5
Kulps,Kullervo/Mosaic,2,1,6,24,5
FC POHU/Atl Koffari,FC Juvantus,2,3,6,24,5
FC Germania/Akademie,StaPa De Royale,0,6,6,24,5
Käpylä Maanantai,FC City,2,5,6,24,5
FC Germania/Akademie,Käpylä Maanantai,0,0,6,24,5
Kullervo/Mosaic,LPS/reservi,0,3,6,24,5
Kulps,FC City,1,5,6,24,5
FC Juvantus,Ponnistus/Peruskallio,2,3,6,24,5
FC POHU/Atl Koffari,StaPa De Royale,0,1,6,24,5
FC City,FC Juvantus,8,3,6,24,5
StaPa De Royale,Kulps,10,0,6,24,5
Käpylä Maanantai,FC POHU/Atl Koffari,2,1,6,24,5
LPS/reservi,FC Germania/Akademie,11,0,6,24,5
FC Haxi,FC Kontu/ST,2,2,6,24,6
Andalus FC/Alpujarra,Jokerit FC/2,3,3,6,24,6
Veijarit,HerTo/3,3,2,6,24,6
FC Mango,AFC EMU,3,1,6,24,6
HerTo/3,Veijarit,4,0,6,24,6
FC Kontu/ST,Veijarit,2,1,6,24,6
AFC EMU,FC Haxi,2,7,6,24,6
Jokerit FC/2,FC Mango,1,4,6,24,6
HerTo/3,AC StaSi,3,2,6,24,6
AC StaSi,FC Mango,1,1,6,24,6
FC Haxi,Jokerit FC/2,9,0,6,24,6
FC Kontu/ST,HerTo/3,1,0,6,24,6
Veijarit,Andalus FC/Alpujarra,1,3,6,24,6
FC Mango,FC Haxi,1,6,6,24,6
Jokerit FC/2,AC StaSi,3,4,6,24,6
AFC EMU,FC Kontu/ST,1,2,6,24,6
Andalus FC/Alpujarra,FC Haxi,1,9,6,24,6
FC Mango,Veijarit,3,1,6,24,6
AC StaSi,AFC EMU,3,3,6,24,6
FC Mango,HerTo/3,0,1,6,24,6
Veijarit,Jokerit FC/2,0,2,6,24,6
FC Kontu/ST,Andalus FC/Alpujarra,2,2,6,24,6
Jokerit FC/2,FC Kontu/ST,2,2,6,24,6
FC Haxi,AC StaSi,3,1,6,24,6
AFC EMU,HerTo/3,0,5,6,24,6
Andalus FC/Alpujarra,FC Mango,2,5,6,24,6
HerTo/3,Jokerit FC/2,1,0,6,24,6
AC StaSi,Andalus FC/Alpujarra,6,1,6,24,6
Veijarit,AFC EMU,3,2,6,24,6
Veijarit,FC Haxi,0,3,6,24,6
FC Kontu/ST,AC StaSi,4,3,6,24,6
HerTo/3,Andalus FC/Alpujarra,2,1,6,24,6
AFC EMU,Jokerit FC/2,2,1,6,24,6
AC StaSi,Veijarit,3,1,6,24,6
FC Haxi,HerTo/3,2,3,6,24,6
FC Mango,FC Kontu/ST,3,0,6,24,6
Andalus FC/Alpujarra,AFC EMU,3,2,6,24,6
Veijarit,AC StaSi,0,2,6,24,6
HerTo/3,FC Haxi,0,3,6,24,6
Andalus FC/Alpujarra,FC Kontu/ST,0,4,6,24,6
FC Kontu/ST,FC Haxi,1,4,6,24,6
